post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,wpml:language_code,wpml:original_product_id,wpml:original_product_sku,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:giftcard-category,tax:translation_priority,attribute:pa_material,attribute_data:pa_material,attribute:pa_metal,attribute_data:pa_metal,attribute:pa_metal-purity,attribute_data:pa_metal-purity,attribute:pa_shape,attribute_data:pa_shape,attribute:pa_style,attribute_data:pa_style
"Enamel Diamond Ring in 18K Gold",enamel-diamond-ring-in-18k-gold-4,,30235,,,publish,,219,"2022-09-08 15:04:00",1,closed,R28506KY18V01001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28506KY18V01001.jpg ! alt :  ! title : R28506KY18V01001 ! desc :  ! caption : ",,https://eji.com.hk/product/enamel-diamond-ring-in-18k-gold-4/,0,,en,30235,R28506KY18V01001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Enamel Diamond Ring in 18K White Gold",enamel-diamond-ring-in-18k-white-gold-4,,30236,,,publish,,220,"2022-09-08 15:04:01",1,closed,R28507GW18V01001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28507GW18V01001.jpg ! alt :  ! title : R28507GW18V01001 ! desc :  ! caption : ",,https://eji.com.hk/product/enamel-diamond-ring-in-18k-white-gold-4/,0,,en,30236,R28507GW18V01001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Enamel Diamond Ring in 18K Rose Gold",enamel-diamond-ring-in-18k-rose-gold-5,,30237,,,publish,,223,"2022-09-08 15:04:01",1,closed,R28508KP18V01001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28508KP18V01001.jpg ! alt :  ! title : R28508KP18V01001 ! desc :  ! caption : ",,https://eji.com.hk/product/enamel-diamond-ring-in-18k-rose-gold-5/,0,,en,30237,R28508KP18V01001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Diamond heart ring in 18k white gold",diamond-heart-ring-in-18k-white-gold,,30238,,,publish,,116,"2022-09-08 15:04:03",1,closed,R28523GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28523GW18DD001.jpg ! alt :  ! title : R28523GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-heart-ring-in-18k-white-gold/,0,,en,30238,R28523GW18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Diamond ring in 18k white gold",diamond-ring-in-18k-white-gold-19,,30239,,,publish,,192,"2022-09-08 15:04:03",1,closed,R28531GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28531GW18DD001.jpg ! alt :  ! title : R28531GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-18k-white-gold-19/,0,,en,30239,R28531GW18DD001,,simple,,"Classic High Jewellery|Private Collection|Private Collection > Rings|Classic High Jewellery > Rings",,,,Optional,,,,,,,,,,
"Diamond ring in 18k white gold",diamond-ring-in-18k-white-gold-20,,30240,,,publish,,193,"2022-09-08 15:04:03",1,closed,R28533GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28533GW18DD001.jpg ! alt :  ! title : R28533GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-18k-white-gold-20/,0,,en,30240,R28533GW18DD001,,simple,,"Classic High Jewellery|Private Collection|Private Collection > Rings|Classic High Jewellery > Rings",,,,Optional,,,,,,,,,,
"Diamond ring in 18k white gold",diamond-ring-in-18k-white-gold-18,,30241,,,publish,,194,"2022-09-08 15:04:04",1,closed,R28534GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28534GW18DD001.jpg ! alt :  ! title : R28534GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-18k-white-gold-18/,0,,en,30241,R28534GW18DD001,,simple,,"Classic High Jewellery|Private Collection|Private Collection > Rings|Classic High Jewellery > Rings",,,,Optional,,,,,,,,,,
"Diamond ring in 18k gold",diamond-ring-in-18k-gold-2,,30242,,,publish,,178,"2022-09-08 15:04:04",1,closed,R28540KY18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28540KY18DD001.jpg ! alt :  ! title : R28540KY18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-18k-gold-2/,0,,en,30242,R28540KY18DD001,,simple,,"Private Collection > Rings",,,,,,,,,,,,,,
"Diamond ring in 18k rose gold",diamond-ring-in-18k-rose-gold-5,,30243,,,publish,,181,"2022-09-08 15:04:05",1,closed,R28541KP18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28541KP18DD001.jpg ! alt :  ! title : R28541KP18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-18k-rose-gold-5/,0,,en,30243,R28541KP18DD001,,simple,,"Private Collection > Rings",,,,,,,,,,,,,,
"Diamond ring in 18k white gold",diamond-ring-in-18k-white-gold-22,,30244,,,publish,,195,"2022-09-08 15:04:05",1,closed,R28543GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28543GW18DD001.jpg ! alt :  ! title : R28543GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-18k-white-gold-22/,0,,en,30244,R28543GW18DD001,,simple,,"Private Collection > Rings",,,,,,,,,,,,,,
"Diamond Ring in Two-tone 18K Gold",diamond-ring-in-two-tone-18k-gold-2,,30245,,,publish,,204,"2022-09-08 15:04:05",1,closed,Z28488GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30216,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/Z28488GA18DD001.jpg ! alt :  ! title : Z28488GA18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-two-tone-18k-gold-2/,0,,en,30245,Z28488GA18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Diamond Ring in Two-tone 18K Gold",diamond-ring-in-two-tone-18k-gold-7,,30246,,,publish,,205,"2022-09-08 15:04:06",1,closed,Z28490GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30218,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/Z28490GC18DD001.jpg ! alt :  ! title : Z28490GC18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-two-tone-18k-gold-7/,0,,en,30246,Z28490GC18DD001,,simple,,"Private Collection > Classic|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Diamond Earrings in 18K Gold",diamond-earrings-in-18k-yellow-gold-4,,30249,,,publish,,98,"2022-09-15 15:55:08",1,closed,E28518KY18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30266,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E28518KY18DD001.jpg ! alt :  ! title : E28518KY18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-earrings-in-18k-yellow-gold-4/,0,,en,30249,E28518KY18DD001,,simple,,"Private Collection > Classic|Private Collection > Earrings|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Earrings in 18K White Gold",diamond-earrings-in-18k-white-gold-24,,30250,,,publish,,26,"2022-09-15 15:55:08",1,closed,E28520GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,32100,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E28520GW18DD001.jpg ! alt :  ! title : E28520GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-earrings-in-18k-white-gold-24/,0,,en,30250,E28520GW18DD001,,simple,,"Private Collection > Classic|Private Collection > Earrings|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Earrings in 18K White Gold",diamond-earrings-in-18k-white-gold-25,,30251,,,publish,,27,"2022-09-15 15:55:08",1,closed,E28521GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30267,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E28521GW18DD001.jpg ! alt :  ! title : E28521GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-earrings-in-18k-white-gold-25/,0,,en,30251,E28521GW18DD001,,simple,,"Private Collection > Classic|Private Collection > Earrings|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Necklace in 18K White Gold",diamond-necklace-in-18k-white-gold-32,,30255,,,publish,,28,"2022-09-15 15:55:10",1,closed,P28519GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30262,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P28519GW18DD001.jpg ! alt :  ! title : P28519GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-18k-white-gold-32/,0,,en,30255,P28519GW18DD001,,simple,,"Private Collection > Classic|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond necklace in 18k white gold",diamond-necklace-in-18k-white-gold-19,,30256,,,publish,,135,"2022-09-15 15:55:10",1,closed,P28534GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P28534GW18DD001.jpg ! alt :  ! title : P28534GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-18k-white-gold-19/,0,,en,30256,P28534GW18DD001,,simple,,"Classic High Jewellery|Private Collection > Necklaces & Pendants|Classic High Jewellery > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond bracelet in 18k white gold",diamond-bracelet-in-18k-white-gold-5,,30259,,,draft,,50,"2022-09-19 17:16:20",1,closed,B28532GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://eji.com.hk/?post_type=product&p=30259,0,,en,30259,B28532GW18DD001,,simple,,"Private Collection > Bracelets & Bangles|Classic High Jewellery > Bracelets & Bangles|Classic High Jewellery|Private Collection",,,,Optional,,,,,,,,,,
"Sapphire diamond bracelet in 18k white gold",sapphire-diamond-bracelet-in-18k-white-gold-2,,30260,,,publish,,288,"2022-09-19 17:16:21",1,closed,B33964GW18SA001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/B33964GW18SA001.jpg ! alt :  ! title : B33964GW18SA001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-bracelet-in-18k-white-gold-2/,0,,en,30260,B33964GW18SA001,,simple,,"Private Collection > Bracelets & Bangles|Classic High Jewellery > Bracelets & Bangles|Classic High Jewellery|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Earrings in 18K White Gold",diamond-earrings-in-18k-white-gold-20,,30261,,,publish,,75,"2022-09-19 17:16:21",1,closed,E28517GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30265,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E28517GW18DD001.jpg ! alt :  ! title : E28517GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-earrings-in-18k-white-gold-20/,0,,en,30261,E28517GW18DD001,,simple,,"Private Collection > Classic|Private Collection > Earrings|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Earrings in 18K White Gold",diamond-earrings-in-18k-white-gold-19,,30262,,,publish,,76,"2022-09-19 17:16:21",1,closed,E28519GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30255,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E28519GW18DD001.jpg ! alt :  ! title : E28519GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-earrings-in-18k-white-gold-19/,0,,en,30262,E28519GW18DD001,,simple,,"Private Collection > Classic|Private Collection > Earrings|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Earrings in 18K Rose Gold",diamond-earrings-in-18k-rose-gold-2,,30263,,,publish,,73,"2022-09-19 17:16:22",1,closed,E28522KP18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30268,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E28522KP18DD001_2.jpg ! alt :  ! title : E28522KP18DD001_2 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-earrings-in-18k-rose-gold-2/,0,,en,30263,E28522KP18DD001,,simple,,"Private Collection > Classic|Private Collection > Earrings|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Necklace in Two-tone 18K Gold",diamond-necklace-in-two-tone-18k-gold-6,,30264,,,publish,,168,"2022-09-19 17:16:23",1,closed,N28537GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30273,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/N28537GA18DD001.jpg ! alt : diamond necklace in two tone 18k gold ! title : N28537GA18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-two-tone-18k-gold-6/,0,,en,30264,N28537GA18DD001,,simple,,"Classic High Jewellery|Private Collection > Necklaces & Pendants|Classic High Jewellery > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Necklace in 18K White Gold",diamond-necklace-in-18k-white-gold-31,,30265,,,publish,,136,"2022-09-19 17:16:23",1,closed,P28517GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30261,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P28517GW18DD001.jpg ! alt :  ! title : P28517GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-18k-white-gold-31/,0,,en,30265,P28517GW18DD001,,simple,,"Private Collection > Classic|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Necklace in 18K Gold",diamond-necklace-in-18k-gold-3,,30266,,,publish,,161,"2022-09-19 17:16:23",1,closed,P28518KY18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30249,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P28518KY18DD001.jpg ! alt :  ! title : P28518KY18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-18k-gold-3/,0,,en,30266,P28518KY18DD001,,simple,,"Private Collection > Classic|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Necklace in 18K White Gold",diamond-necklace-in-18k-white-gold-28,,30267,,,publish,,137,"2022-09-19 17:16:24",1,closed,P28521GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30251,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P28521GW18DD001.jpg ! alt :  ! title : P28521GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-18k-white-gold-28/,0,,en,30267,P28521GW18DD001,,simple,,"Private Collection > Classic|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Necklace in 18K Rose Gold",diamond-necklace-in-18k-rose-gold-5,,30268,,,publish,,125,"2022-09-19 17:16:25",1,closed,P28522KP18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30263,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P28522KP18DD001.jpg ! alt :  ! title : P28522KP18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-18k-rose-gold-5/,0,,en,30268,P28522KP18DD001,,simple,,"Private Collection > Classic|Private Collection > Necklaces & Pendants|Private Collection",,,,Optional,,,,,,,,,,
"Diamond necklace in 18k white gold",,,30269,,,draft,,138,"2022-09-19 17:16:25",1,closed,P28542GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://eji.com.hk/?post_type=product&p=30269,0,,en,30269,P28542GW18DD001,,simple,,"Private Collection > Necklaces & Pendants",,,,,,,,,,,,,,
"Diamond ring in two-tone 18k gold",,,30270,,,draft,,211,"2022-09-19 17:16:26",1,closed,R28493GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://eji.com.hk/?post_type=product&p=30270,0,,en,30270,R28493GC18DD001,,simple,,"Private Collection > Rings",,,,,,,,,,,,,,
"Diamond ring in two-tone 18k gold",,,30271,,,draft,,212,"2022-09-19 17:16:26",1,closed,R28495GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://eji.com.hk/?post_type=product&p=30271,0,,en,30271,R28495GA18DD001,,simple,,"Private Collection > Rings",,,,,,,,,,,,,,
"Diamond Ring in Two-tone 18K Gold",diamond-ring-in-two-tone-18k-gold-3,,30273,,,publish,,209,"2022-09-19 17:16:26",1,closed,R28537GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30264,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28537GA18DD001.jpg ! alt :  ! title : R28537GA18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-two-tone-18k-gold-3/,0,,en,30273,R28537GA18DD001,,simple,,"Classic High Jewellery|Private Collection|Private Collection > Rings|Classic High Jewellery > Rings",,,,Optional,,,,,,,,,,
"Diamond Earrings in 18K White Gold",diamond-earrings-in-18k-white-gold-8,,30360,,,publish,,86,"2022-09-22 15:41:07",1,closed,E28433GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30134|30168,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E28433GW18DD001.jpg ! alt :  ! title : E28433GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-earrings-in-18k-white-gold-8/,0,,en,30360,E28433GW18DD001,,simple,,"Private Collection > Earrings|Private Collection > Links",,,,,,,,,,,,,,
"Diamond Earrings in 18K White Gold",diamond-earrings-in-18k-white-gold-9,,30361,,,publish,,87,"2022-09-22 15:41:07",1,closed,E28435GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,30194|30136,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E28435GW18DD001.jpg ! alt :  ! title : E28435GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-earrings-in-18k-white-gold-9/,0,,en,30361,E28435GW18DD001,,simple,,"Private Collection > Earrings|Private Collection > Links",,,,,,,,,,,,,,
"Diamond bracelet in two tone 18k gold",diamond-bracelet-in-two-tone-18k-gold-5,,30372,,,publish,,58,"2022-09-26 16:34:55",1,closed,B28524GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/B28524GA18DD001.jpg ! alt :  ! title : B28524GA18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-bracelet-in-two-tone-18k-gold-5/,0,,en,30372,B28524GA18DD001,,simple,,"Private Collection > Bracelets & Bangles|Private Collection > Links",,,,,,,,,,,,,,
"Diamond bracelet in 18k gold",diamond-bracelet-in-18k-gold,,30373,,,publish,,47,"2022-09-26 16:34:56",1,closed,B28525KY18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/B28525KY18DD001.jpg ! alt :  ! title : B28525KY18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-bracelet-in-18k-gold/,0,,en,30373,B28525KY18DD001,,simple,,"Private Collection > Bracelets & Bangles|Private Collection > Links",,,,,,,,,,,,,,
"Diamond Necklace in Two-tone 18K Gold",diamond-necklace-in-two-tone-18k-gold-9,,30375,,,publish,,169,"2022-09-26 16:34:57",1,closed,N28524GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/N28524GA18DD001.jpg ! alt :  ! title : N28524GA18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-two-tone-18k-gold-9/,0,,en,30375,N28524GA18DD001,,simple,,"Private Collection > Links|Private Collection > Necklaces & Pendants",,,,,,,,,,,,,,
"Diamond Necklace in 18K Gold",diamond-necklace-in-18k-gold,,30379,,,publish,,124,"2022-09-26 16:34:59",1,closed,P28525KY18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P28525KY18DD001.jpg ! alt :  ! title : P28525KY18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-18k-gold/,0,,en,30379,P28525KY18DD001,,simple,,"Private Collection > Links|Private Collection > Necklaces & Pendants",,,,,,,,,,,,,,
"Diamond Necklace in 18K Rose Gold",diamond-necklace-in-18k-rose-gold-6,,30380,,,publish,,126,"2022-09-26 16:34:59",1,closed,P28526KP18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/P28526KP18DD001.jpg ! alt :  ! title : P28526KP18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-necklace-in-18k-rose-gold-6/,0,,en,30380,P28526KP18DD001,,simple,,"Private Collection > Links|Private Collection > Necklaces & Pendants",,,,,,,,,,,,,,
"Diamond ring in two tone 18k gold",diamond-ring-in-two-tone-18k-gold-5,,30382,,,publish,,210,"2022-09-26 16:35:01",1,closed,R28474GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R28508KP18V01001.jpg ! alt :  ! title : R28508KP18V01001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-ring-in-two-tone-18k-gold-5/,0,,en,30382,R28474GC18DD001,,simple,,"Private Collection > Rings",,,,,,,,,,,,,,
"Sapphire diamond ring in 18k rose gold",sapphire-diamond-ring-in-18k-rose-gold-4,,30383,,,publish,,323,"2022-09-26 16:35:02",1,closed,R40328KP18SA001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/R40328KP18SA001.jpg ! alt :  ! title : R40328KP18SA001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-ring-in-18k-rose-gold-4/,0,,en,30383,R40328KP18SA001,,simple,,"Private Collection > Colour Crush|Private Collection|Private Collection > Rings",,,,Optional,,,,,,,,,,
"Sapphire diamond earrings in 18k rose gold",sapphire-diamond-earrings-in-18k-rose-gold-2,,30454,,,publish,,290,"2022-09-27 15:07:23",1,closed,E40328KP18SP001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E40328KP18SP001.jpg ! alt :  ! title : E40328KP18SP001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-earrings-in-18k-rose-gold-2/,0,,en,30454,E40328KP18SP001,,simple,,"Private Collection > Colour Crush|Private Collection > Earrings|Private Collection",,,,Optional,,,,,,,,,,
"Sapphire diamond earrings in 18k rose gold",sapphire-diamond-earrings-in-18k-rose-gold-3,,30455,,,publish,,291,"2022-09-27 15:07:24",1,closed,E40330KP18SR001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E40330KP18SR001.jpg ! alt :  ! title : E40330KP18SR001 ! desc :  ! caption : ",,https://eji.com.hk/product/sapphire-diamond-earrings-in-18k-rose-gold-3/,0,,en,30455,E40330KP18SR001,,simple,,"Private Collection > Colour Crush|Private Collection > Earrings|Private Collection",,,,Optional,,,,,,,,,,
"Diamond earrings in two tone 18k gold",diamond-earrings-in-two-tone-18k-gold-5,,30456,,,publish,,103,"2022-09-27 15:07:24",1,closed,E40331GA18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E40331GA18DD001.jpg ! alt :  ! title : E40331GA18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-earrings-in-two-tone-18k-gold-5/,0,,en,30456,E40331GA18DD001,,simple,,"Private Collection > Colour Crush|Private Collection > Earrings|Private Collection",,,,Optional,,,,,,,,,,
"Diamond earrings in two tone 18k gold",diamond-earrings-in-two-tone-18k-gold-4,,30457,,,publish,,104,"2022-09-27 15:07:24",1,closed,E40333GC18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E40333GC18DD001.jpg ! alt :  ! title : E40333GC18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-earrings-in-two-tone-18k-gold-4/,0,,en,30457,E40333GC18DD001,,simple,,"Private Collection > Colour Crush|Private Collection > Earrings|Private Collection",,,,Optional,,,,,,,,,,
"Diamond Earrings in 18K White Gold",diamond-earrings-in-18k-white-gold-18,,30458,,,publish,,97,"2022-09-27 15:07:25",1,closed,E40335GW18DD001,,,no,no,,5000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://eji.com.hk/wp-content/uploads/2022/09/E40335GW18DD001-1.jpg ! alt : diamond earrings in 18k white gold ! title : E40335GW18DD001 ! desc :  ! caption : ",,https://eji.com.hk/product/diamond-earrings-in-18k-white-gold-18/,0,,en,30458,E40335GW18DD001,,simple,,"Private Collection > Colour Crush|Private Collection > Earrings|Private Collection",,,,Optional,,,,,,,,,,
